f_medidor_id,f_cliente_id,f_ts_utc,f_ano_mes_ref,f_valor_m3,f_pulsos,f_status_sensor,f_flag_vazamento,f_ingested_at,f_archived_at,_doc_id
MTR-0005,15,2025-02-15T16:00:00+00:00,2025-02,0.009211764705882353,9,1,False,2025-09-18T21:54:53.268000+00:00,,dYid1lHBc3soyhQ1Oevq
MTR-0005,15,2025-02-18T09:00:00+00:00,2025-02,0.009752941176470587,10,1,False,2025-09-18T21:54:57.791000+00:00,,dg5RAffy6cntnxCom6dW
MTR-0005,15,2025-02-26T12:00:00+00:00,2025-02,0.011258823529411766,11,1,False,2025-09-18T21:55:11.475000+00:00,,diyQzCV71ctBANncHPsw
MTR-0005,15,2025-02-23T17:00:00+00:00,2025-02,0.007564705882352941,8,1,False,2025-09-18T21:55:06.753000+00:00,,duXz74oZDAtY7wDljBO3
MTR-0005,15,2025-02-12T05:00:00+00:00,2025-02,0.01128235294117647,11,1,False,2025-09-18T21:54:47.542000+00:00,,e8iW0scHekP3kWIyuZHC
MTR-0005,15,2025-02-22T04:00:00+00:00,2025-02,0.010788235294117647,11,1,False,2025-09-18T21:55:04.130000+00:00,,eVf4AUgCVWChxsvMmZwi
MTR-0005,15,2025-02-21T08:00:00+00:00,2025-02,0.012411764705882353,12,1,False,2025-09-18T21:55:02.779000+00:00,,ebFOg27VcTZjPBjfL1b1
MTR-0005,15,2025-02-08T18:00:00+00:00,2025-02,0.012505882352941176,13,1,False,2025-09-18T21:54:41.772000+00:00,,edUXGIh5ErM14bSURFiX
MTR-0005,15,2025-02-27T12:00:00+00:00,2025-02,0.012670588235294118,13,1,False,2025-09-18T21:55:13.154000+00:00,,eqwrlKjj1QTNdldzXk0v
MTR-0005,15,2025-02-15T00:00:00+00:00,2025-02,0.012694117647058824,13,1,False,2025-09-18T21:54:52.155000+00:00,,exTXLTZoZRqNk2SMVMAj
MTR-0005,15,2025-02-18T16:00:00+00:00,2025-02,0.0074235294117647056,7,1,False,2025-09-18T21:54:58.277000+00:00,,f21YrrJNds9QTgivLzjy
MTR-0005,15,2025-02-17T06:00:00+00:00,2025-02,0.0094,9,1,False,2025-09-18T21:54:55.890000+00:00,,fCWKU80RTVU2qa0UqzBX
MTR-0005,15,2025-02-24T13:00:00+00:00,2025-02,0.009305882352941178,9,1,False,2025-09-18T21:55:08.172000+00:00,,fM6ItFlIF4ydzkKMnozV
MTR-0005,15,2025-02-18T19:00:00+00:00,2025-02,0.012411764705882353,12,1,False,2025-09-18T21:54:58.494000+00:00,,fMlIat5Jtgve3EXzvfot
MTR-0005,15,2025-02-25T15:00:00+00:00,2025-02,0.0074470588235294125,7,1,False,2025-09-18T21:55:10.005000+00:00,,fWSIRYYe1pWufj33zowb
MTR-0005,15,2025-02-04T08:00:00+00:00,2025-02,0.011258823529411766,11,1,False,2025-09-18T21:54:34.475000+00:00,,fqyJMOVXzN0K8cd46dBj
MTR-0005,15,2025-02-18T20:00:00+00:00,2025-02,0.011729411764705882,12,1,False,2025-09-18T21:54:58.566000+00:00,,frFqfgM2AtoTaKYntAfN
MTR-0005,15,2025-02-11T20:00:00+00:00,2025-02,0.009494117647058823,9,1,False,2025-09-18T21:54:46.942000+00:00,,frcUuQHg2iTPvQgmEyLW
MTR-0005,15,2025-02-01T23:00:00+00:00,2025-02,0.011870588235294119,12,1,False,2025-09-18T21:54:30.563000+00:00,,fvgHOqpJdVNJZO6cFfD6
MTR-0005,15,2025-02-05T06:00:00+00:00,2025-02,0.007188235294117647,7,1,False,2025-09-18T21:54:35.933000+00:00,,fwY1mUTjOicswbsQc1ck
MTR-0005,15,2025-02-10T16:00:00+00:00,2025-02,0.01031764705882353,10,1,False,2025-09-18T21:54:45.012000+00:00,,g0oCtk7ADCI3Q0RNHGbk
MTR-0005,15,2025-02-06T03:00:00+00:00,2025-02,0.0074470588235294125,7,1,False,2025-09-18T21:54:37.373000+00:00,,g7Som6iInZRCE0jyR8Cg
MTR-0005,15,2025-02-14T03:00:00+00:00,2025-02,0.012505882352941176,13,1,False,2025-09-18T21:54:50.714000+00:00,,g7sm5FCnMvrn38qMsyaT
MTR-0005,15,2025-02-27T22:00:00+00:00,2025-02,0.009329411764705883,9,1,False,2025-09-18T21:55:13.844000+00:00,,g9PxFinOu8tyNeGjnlaS
MTR-0005,15,2025-02-08T22:00:00+00:00,2025-02,0.007705882352941177,8,1,False,2025-09-18T21:54:42.046000+00:00,,gEbXDTQYhzqzmNk9FTQE
MTR-0005,15,2025-02-23T23:00:00+00:00,2025-02,0.009447058823529413,9,1,False,2025-09-18T21:55:07.170000+00:00,,gI2ucROEpEKulRqEm7jx
MTR-0005,15,2025-02-28T14:00:00+00:00,2025-02,0.010152941176470589,10,1,False,2025-09-18T21:55:14.965000+00:00,,gJ7duT4EYNmt86EudEgt
MTR-0005,15,2025-02-08T07:00:00+00:00,2025-02,0.011611764705882353,12,1,False,2025-09-18T21:54:41.003000+00:00,,gRsIkPrhhbUbmuDDDCCL
MTR-0005,15,2025-02-19T14:00:00+00:00,2025-02,0.008576470588235295,9,1,False,2025-09-18T21:54:59.799000+00:00,,gSaVY5SuRhjTRhLVZi3E
MTR-0005,15,2025-02-25T03:00:00+00:00,2025-02,0.007729411764705882,8,1,False,2025-09-18T21:55:09.166000+00:00,,geyUbaNGJ8ujJU0oo5BF
MTR-0005,15,2025-02-28T00:00:00+00:00,2025-02,0.010576470588235295,11,1,False,2025-09-18T21:55:13.990000+00:00,,gmLaGlas8JIWLTz06n6N
MTR-0005,15,2025-02-25T04:00:00+00:00,2025-02,0.01255294117647059,13,1,False,2025-09-18T21:55:09.229000+00:00,,gqrCWKfDlmguqWbHHE9x
MTR-0005,15,2025-02-28T20:00:00+00:00,2025-02,0.01255294117647059,13,1,False,2025-09-18T21:55:15.384000+00:00,,gsJQ7zYrqX4ex9TnaKYO
MTR-0005,15,2025-02-24T23:00:00+00:00,2025-02,0.008764705882352942,9,1,False,2025-09-18T21:55:08.876000+00:00,,gtbF5Hc6FIVg3mfU1kKV
MTR-0005,15,2025-02-10T03:00:00+00:00,2025-02,0.01156470588235294,12,1,False,2025-09-18T21:54:44.147000+00:00,,h2fcudHL7iiDzJYL7EPG
MTR-0005,15,2025-02-09T18:00:00+00:00,2025-02,0.007470588235294118,7,1,False,2025-09-18T21:54:43.514000+00:00,,h2qJ06SORiCvZCTXuioi
MTR-0005,15,2025-02-11T00:00:00+00:00,2025-02,0.00928235294117647,9,1,False,2025-09-18T21:54:45.565000+00:00,,hIZxvsHoyrr6SO7z0K2m
MTR-0005,15,2025-02-21T06:00:00+00:00,2025-02,0.007729411764705882,8,1,False,2025-09-18T21:55:02.642000+00:00,,hPZmhjwAjbCWyjsk6DZ3
MTR-0005,15,2025-02-03T12:00:00+00:00,2025-02,0.010858823529411765,11,1,False,2025-09-18T21:54:33.111000+00:00,,hWxabxsvBS1LT6fW1yab
MTR-0005,15,2025-02-18T10:00:00+00:00,2025-02,0.01128235294117647,11,1,False,2025-09-18T21:54:57.864000+00:00,,hZqndjcKzAEdD7MKZEsL
MTR-0005,15,2025-02-04T11:00:00+00:00,2025-02,0.0106,11,1,False,2025-09-18T21:54:34.667000+00:00,,hZt18zeNQRbWyYwDy9z6
MTR-0005,15,2025-02-04T10:00:00+00:00,2025-02,0.010152941176470589,10,1,False,2025-09-18T21:54:34.603000+00:00,,hdYPE09jtPUzsppW7DUN
MTR-0005,15,2025-02-12T13:00:00+00:00,2025-02,0.011847058823529412,12,1,False,2025-09-18T21:54:48.087000+00:00,,hlyuFt9QmOBnvSCmoI65
MTR-0005,15,2025-02-28T02:00:00+00:00,2025-02,0.010858823529411765,11,1,False,2025-09-18T21:55:14.126000+00:00,,i0jzfKcFyZ7izKhrrWcI
MTR-0005,15,2025-02-03T09:00:00+00:00,2025-02,0.008011764705882354,8,1,False,2025-09-18T21:54:32.911000+00:00,,i207vXzj9sAY0FiJ3tJq
MTR-0005,15,2025-02-24T02:00:00+00:00,2025-02,0.009988235294117647,10,1,False,2025-09-18T21:55:07.387000+00:00,,i99NDv2OuNENIMVNnJyK
MTR-0005,15,2025-02-02T15:00:00+00:00,2025-02,0.007329411764705883,7,1,False,2025-09-18T21:54:31.644000+00:00,,iBiHSldx6ejsUhZ4hkwp
MTR-0005,15,2025-02-10T21:00:00+00:00,2025-02,0.00991764705882353,10,1,False,2025-09-18T21:54:45.357000+00:00,,iCMaPlJzDsxIHiIRUteE
MTR-0005,15,2025-02-27T04:00:00+00:00,2025-02,0.011752941176470588,12,1,False,2025-09-18T21:55:12.585000+00:00,,iI3KiCVNUo2kAyf9qGst
MTR-0005,15,2025-02-01T19:00:00+00:00,2025-02,0.01248235294117647,12,1,False,2025-09-18T21:54:30.298000+00:00,,iNFNeaWdtPTuG3iePkuZ
MTR-0005,15,2025-02-23T16:00:00+00:00,2025-02,0.00836470588235294,8,1,False,2025-09-18T21:55:06.681000+00:00,,iNOasNANn2WPPNmdeDnW
MTR-0005,15,2025-02-14T13:00:00+00:00,2025-02,0.012647058823529412,13,1,False,2025-09-18T21:54:51.403000+00:00,,iWbZIbFhhNQpueOAJAUR
MTR-0005,15,2025-02-19T05:00:00+00:00,2025-02,0.011470588235294118,11,1,False,2025-09-18T21:54:59.182000+00:00,,iePzXb2DkFVwEmfjyT2b
MTR-0005,15,2025-02-19T00:00:00+00:00,2025-02,0.012905882352941177,13,1,False,2025-09-18T21:54:58.838000+00:00,,innfU5QKJN1pnW30O7ei
MTR-0005,15,2025-02-20T01:00:00+00:00,2025-02,0.0072352941176470585,7,1,False,2025-09-18T21:55:00.609000+00:00,,ivPxqGqPA1NP41USHC8y
MTR-0005,15,2025-02-05T14:00:00+00:00,2025-02,0.011,11,1,False,2025-09-18T21:54:36.469000+00:00,,izwiz68GkunF6ZoEq47P
MTR-0005,15,2025-02-20T00:00:00+00:00,2025-02,0.007494117647058823,7,1,False,2025-09-18T21:55:00.536000+00:00,,j3DslZMBKeijzb8HydUo
MTR-0005,15,2025-02-02T00:00:00+00:00,2025-02,0.012811764705882352,13,1,False,2025-09-18T21:54:30.627000+00:00,,j7nP6JGOqGHTjUfOMJx7
MTR-0005,15,2025-02-08T06:00:00+00:00,2025-02,0.007494117647058823,7,1,False,2025-09-18T21:54:40.931000+00:00,,jF4j4SQHadZ1wbpu6Ewh
MTR-0005,15,2025-02-06T04:00:00+00:00,2025-02,0.010105882352941176,10,1,False,2025-09-18T21:54:37.429000+00:00,,jcPor9ueuAIT8D0VcpWc
MTR-0005,15,2025-02-11T04:00:00+00:00,2025-02,0.0072352941176470585,7,1,False,2025-09-18T21:54:45.837000+00:00,,je8Av5VOOaxgx3CuaCS9
MTR-0005,15,2025-02-20T23:00:00+00:00,2025-02,0.008647058823529412,9,1,False,2025-09-18T21:55:02.138000+00:00,,jgZ9Z1jOuZwBLQA9NJGC
MTR-0005,15,2025-02-13T21:00:00+00:00,2025-02,0.011376470588235293,11,1,False,2025-09-18T21:54:50.282000+00:00,,jpQiyrDoeFkSp7g56A7H
MTR-0005,15,2025-02-06T00:00:00+00:00,2025-02,0.008105882352941176,8,1,False,2025-09-18T21:54:37.165000+00:00,,jraqG6QfYUB37II1vOqc
MTR-0005,15,2025-02-01T14:00:00+00:00,2025-02,0.010788235294117647,11,1,False,2025-09-18T21:54:29.947000+00:00,,jsiSGsEVG18ShDVE6VhY
MTR-0005,15,2025-02-13T20:00:00+00:00,2025-02,0.012411764705882353,12,1,False,2025-09-18T21:54:50.210000+00:00,,jyeBpVIaBQxeLHXVdDOt
MTR-0005,15,2025-02-19T10:00:00+00:00,2025-02,0.01031764705882353,10,1,False,2025-09-18T21:54:59.527000+00:00,,k3YIvLSxdoBp37GujFvM
MTR-0005,15,2025-02-03T20:00:00+00:00,2025-02,0.012458823529411765,12,1,False,2025-09-18T21:54:33.641000+00:00,,k5CBYvL6rY45yrcV00Ax
MTR-0005,15,2025-02-03T19:00:00+00:00,2025-02,0.008670588235294117,9,1,False,2025-09-18T21:54:33.585000+00:00,,kBT42kymLhFKyLkrXyaT
MTR-0005,15,2025-02-16T22:00:00+00:00,2025-02,0.007705882352941177,8,1,False,2025-09-18T21:54:55.329000+00:00,,kIumm29ticj8OIcZYkrM
MTR-0005,15,2025-02-19T08:00:00+00:00,2025-02,0.009847058823529412,10,1,False,2025-09-18T21:54:59.390000+00:00,,kN59gAr3fg7CTiUsXdPd
MTR-0005,15,2025-02-15T12:00:00+00:00,2025-02,0.011070588235294119,11,1,False,2025-09-18T21:54:52.988000+00:00,,kRQCMQCCE6CED6RrrIgG
MTR-0005,15,2025-02-17T00:00:00+00:00,2025-02,0.009211764705882353,9,1,False,2025-09-18T21:54:55.474000+00:00,,kRuhhuMw4ZKxQ06uBJEb
MTR-0005,15,2025-02-17T09:00:00+00:00,2025-02,0.01248235294117647,12,1,False,2025-09-18T21:54:56.097000+00:00,,kfwUeOD4SdUjTqjYdOii
MTR-0005,15,2025-02-04T02:00:00+00:00,2025-02,0.010576470588235295,11,1,False,2025-09-18T21:54:34.067000+00:00,,kkHAiyTejaCs5m3YPZC0
MTR-0005,15,2025-02-20T04:00:00+00:00,2025-02,0.011470588235294118,11,1,False,2025-09-18T21:55:00.809000+00:00,,lEtBuqF6BdEmu5vpT7KZ
MTR-0005,15,2025-02-08T08:00:00+00:00,2025-02,0.008882352941176471,9,1,False,2025-09-18T21:54:41.075000+00:00,,lGDAYqRwDwiq9Va9JJXJ
MTR-0005,15,2025-02-11T22:00:00+00:00,2025-02,0.010082352941176471,10,1,False,2025-09-18T21:54:47.078000+00:00,,lVeijpBhHPfIF05lrNVa
MTR-0005,15,2025-02-02T18:00:00+00:00,2025-02,0.010505882352941177,11,1,False,2025-09-18T21:54:31.852000+00:00,,lcbluWK7QHVrHcXKCLPe
MTR-0005,15,2025-02-17T04:00:00+00:00,2025-02,0.010129411764705883,10,1,False,2025-09-18T21:54:55.754000+00:00,,lhS2N6FdGZKsgZF4crsU
MTR-0005,15,2025-02-24T06:00:00+00:00,2025-02,0.012223529411764706,12,1,False,2025-09-18T21:55:07.675000+00:00,,ls6DyhsC3qOH2HWpUZJt
MTR-0005,15,2025-02-23T18:00:00+00:00,2025-02,0.0074235294117647056,7,1,False,2025-09-18T21:55:06.825000+00:00,,ludfHxQwxVeaVIkEv59W
MTR-0005,15,2025-02-13T07:00:00+00:00,2025-02,0.0094,9,1,False,2025-09-18T21:54:49.326000+00:00,,lx6m1LsXilPOumPkGuu6
MTR-0005,15,2025-02-21T23:00:00+00:00,2025-02,0.008694117647058824,9,1,False,2025-09-18T21:55:03.793000+00:00,,lxLgQthMXSef3K3w6dDF
MTR-0005,15,2025-02-08T10:00:00+00:00,2025-02,0.00751764705882353,8,1,False,2025-09-18T21:54:41.219000+00:00,,lyMcUrv9HN1iPF6Bia1W
MTR-0005,15,2025-02-15T10:00:00+00:00,2025-02,0.010952941176470589,11,1,False,2025-09-18T21:54:52.844000+00:00,,lzsv5tq2RX2sNZVxLTcO
MTR-0005,15,2025-02-01T13:00:00+00:00,2025-02,0.009117647058823529,9,1,False,2025-09-18T21:54:29.884000+00:00,,mAZzRWjAZUqbBWK6ZT1y
MTR-0005,15,2025-02-26T19:00:00+00:00,2025-02,0.012058823529411764,12,1,False,2025-09-18T21:55:11.964000+00:00,,mJ8pdAkUwQp1N3vYPE1B
MTR-0005,15,2025-02-07T20:00:00+00:00,2025-02,0.011941176470588235,12,1,False,2025-09-18T21:54:40.234000+00:00,,mObc3PIimGDHGXfkYuZf
MTR-0005,15,2025-02-22T05:00:00+00:00,2025-02,0.007094117647058824,7,1,False,2025-09-18T21:55:04.202000+00:00,,mP6B2WuZKbtkuM55TAiI
MTR-0005,15,2025-02-03T00:00:00+00:00,2025-02,0.012176470588235296,12,1,False,2025-09-18T21:54:32.276000+00:00,,mTTtZcf0rqxC25CiDA1q
MTR-0005,15,2025-02-10T10:00:00+00:00,2025-02,0.012223529411764706,12,1,False,2025-09-18T21:54:44.623000+00:00,,mendhnCHufi2LVibbEix
MTR-0005,15,2025-02-05T22:00:00+00:00,2025-02,0.01288235294117647,13,1,False,2025-09-18T21:54:37.029000+00:00,,mgPItDhKwoXDL5XaARvf
MTR-0005,15,2025-02-05T03:00:00+00:00,2025-02,0.007894117647058824,8,1,False,2025-09-18T21:54:35.756000+00:00,,mkXvNwUwv5EBidMAxsYz
MTR-0005,15,2025-02-19T11:00:00+00:00,2025-02,0.012411764705882353,12,1,False,2025-09-18T21:54:59.599000+00:00,,mw57wrp9FmdBHcpToPzi
MTR-0005,15,2025-02-16T11:00:00+00:00,2025-02,0.0082,8,1,False,2025-09-18T21:54:54.553000+00:00,,n8koO1kbbbH6AsiMD3Iq
MTR-0005,15,2025-02-24T17:00:00+00:00,2025-02,0.008929411764705884,9,1,False,2025-09-18T21:55:08.451000+00:00,,nFx39r9sqyizPXCJTXEK
MTR-0005,15,2025-02-08T20:00:00+00:00,2025-02,0.011376470588235293,11,1,False,2025-09-18T21:54:41.911000+00:00,,nIcCoIoU36LdABBbUaTY
MTR-0005,15,2025-02-24T09:00:00+00:00,2025-02,0.012435294117647058,12,1,False,2025-09-18T21:55:07.886000+00:00,,nM0VO3Waw6yPPFl9tVYd
MTR-0005,15,2025-02-08T01:00:00+00:00,2025-02,0.007305882352941176,7,1,False,2025-09-18T21:54:40.578000+00:00,,nXAd02I5TxD6cSM90J7Z
MTR-0005,15,2025-02-27T21:00:00+00:00,2025-02,0.0102,10,1,False,2025-09-18T21:55:13.781000+00:00,,nZOHKCLgLZ0DGtDGPfRm
MTR-0005,15,2025-02-16T21:00:00+00:00,2025-02,0.009847058823529412,10,1,False,2025-09-18T21:54:55.258000+00:00,,ni14hMvvIxONfVy8Me6f
MTR-0005,15,2025-02-12T04:00:00+00:00,2025-02,0.007282352941176471,7,1,False,2025-09-18T21:54:47.470000+00:00,,nrqSf91EiTly4cj449kG
MTR-0005,15,2025-02-20T16:00:00+00:00,2025-02,0.009164705882352941,9,1,False,2025-09-18T21:55:01.640000+00:00,,ns4JABS8jr51pDhBKRAR
MTR-0005,15,2025-02-22T02:00:00+00:00,2025-02,0.009094117647058824,9,1,False,2025-09-18T21:55:03.994000+00:00,,ntDVZmOxrUttUtNFumOt
MTR-0005,15,2025-02-02T23:00:00+00:00,2025-02,0.008811764705882352,9,1,False,2025-09-18T21:54:32.204000+00:00,,nuVfjJEQRvsd2TY5Ygwc
MTR-0005,15,2025-02-13T12:00:00+00:00,2025-02,0.008411764705882353,8,1,False,2025-09-18T21:54:49.665000+00:00,,nwBn8aSO2Rl4R0gr1Hxc
MTR-0005,15,2025-02-25T16:00:00+00:00,2025-02,0.011164705882352941,11,1,False,2025-09-18T21:55:10.079000+00:00,,nyxa6Y5OuKIOn3hXMPQZ
MTR-0005,15,2025-02-14T16:00:00+00:00,2025-02,0.012623529411764707,13,1,False,2025-09-18T21:54:51.612000+00:00,,o198eu38Yl5hMkUk2oKX
MTR-0005,15,2025-02-17T20:00:00+00:00,2025-02,0.011188235294117646,11,1,False,2025-09-18T21:54:56.866000+00:00,,oLbabMH3dATjlCnHZZpA
MTR-0005,15,2025-02-20T05:00:00+00:00,2025-02,0.009211764705882353,9,1,False,2025-09-18T21:55:00.881000+00:00,,oOkV73u5pbIIqew32LLF
MTR-0005,15,2025-02-19T04:00:00+00:00,2025-02,0.010976470588235294,11,1,False,2025-09-18T21:54:59.118000+00:00,,oRpAkdLKvDjIlvU3Or1u
MTR-0005,15,2025-02-18T15:00:00+00:00,2025-02,0.010105882352941176,10,1,False,2025-09-18T21:54:58.205000+00:00,,oThoCrkh9xJHQHlmrQUW
MTR-0005,15,2025-02-27T02:00:00+00:00,2025-02,0.010458823529411765,10,1,False,2025-09-18T21:55:12.450000+00:00,,of2lAVF0aX5RRNdrJMw9
MTR-0005,15,2025-02-11T16:00:00+00:00,2025-02,0.011164705882352941,11,1,False,2025-09-18T21:54:46.678000+00:00,,ojOUoP4AYTpFi806W8vo
MTR-0005,15,2025-02-19T03:00:00+00:00,2025-02,0.009329411764705883,9,1,False,2025-09-18T21:54:59.046000+00:00,,oziktOPE4W55VCfaLEoJ
MTR-0005,15,2025-02-12T23:00:00+00:00,2025-02,0.010058823529411764,10,1,False,2025-09-18T21:54:48.767000+00:00,,p2DTrgRhqz9lck5T0pME
MTR-0005,15,2025-02-11T13:00:00+00:00,2025-02,0.010929411764705882,11,1,False,2025-09-18T21:54:46.478000+00:00,,pAEKV9Oq0lYsCkLWSCj9
MTR-0005,15,2025-02-16T20:00:00+00:00,2025-02,0.00751764705882353,8,1,False,2025-09-18T21:54:55.185000+00:00,,pBA458H3D9zFQOpN4PA3
MTR-0005,15,2025-02-09T08:00:00+00:00,2025-02,0.00928235294117647,9,1,False,2025-09-18T21:54:42.799000+00:00,,pJh2qtTHjdml3ER7zEyS
MTR-0005,15,2025-02-27T01:00:00+00:00,2025-02,0.007564705882352941,8,1,False,2025-09-18T21:55:12.379000+00:00,,pLv8HdbAiDv4Lke7vCdP
MTR-0005,15,2025-02-15T14:00:00+00:00,2025-02,0.012505882352941176,13,1,False,2025-09-18T21:54:53.131000+00:00,,pSnzAPd9zbQuTQCLBdeH
MTR-0005,15,2025-02-25T18:00:00+00:00,2025-02,0.011258823529411766,11,1,False,2025-09-18T21:55:10.215000+00:00,,pihdbCHCRydfnbKDCWmO
MTR-0005,15,2025-02-26T01:00:00+00:00,2025-02,0.012529411764705883,13,1,False,2025-09-18T21:55:10.712000+00:00,,pmW9qQBvONVt12OUyBBK
MTR-0005,15,2025-02-03T07:00:00+00:00,2025-02,0.010741176470588235,11,1,False,2025-09-18T21:54:32.766000+00:00,,prJtfgj6lxhLCG2FsKFK
MTR-0005,15,2025-02-20T10:00:00+00:00,2025-02,0.00928235294117647,9,1,False,2025-09-18T21:55:01.217000+00:00,,puB6FQrHqD5D33njY2ex
MTR-0005,15,2025-02-06T06:00:00+00:00,2025-02,0.011541176470588235,12,1,False,2025-09-18T21:54:37.574000+00:00,,q5b9kb68EOviRz6ZfW4F
MTR-0005,15,2025-02-04T13:00:00+00:00,2025-02,0.008458823529411765,8,1,False,2025-09-18T21:54:34.795000+00:00,,q6oF9rq19LzSL762uwFM
MTR-0005,15,2025-02-17T23:00:00+00:00,2025-02,0.007776470588235294,8,1,False,2025-09-18T21:54:57.073000+00:00,,qLx4JtbJswoV0v6qtzSf
MTR-0005,15,2025-02-02T04:00:00+00:00,2025-02,0.01231764705882353,12,1,False,2025-09-18T21:54:30.899000+00:00,,qSAPFRXGjYuFYP3SAC5R
MTR-0005,15,2025-02-11T11:00:00+00:00,2025-02,0.012764705882352942,13,1,False,2025-09-18T21:54:46.334000+00:00,,qShjbMISMKdMJm6lpys6
MTR-0005,15,2025-02-02T16:00:00+00:00,2025-02,0.008294117647058823,8,1,False,2025-09-18T21:54:31.708000+00:00,,qh1ggenzwmcCrTnGAemF
MTR-0005,15,2025-02-10T15:00:00+00:00,2025-02,0.011494117647058823,11,1,False,2025-09-18T21:54:44.948000+00:00,,qjBll6rBK3Zp0HncVuNk
MTR-0005,15,2025-02-07T10:00:00+00:00,2025-02,0.008294117647058823,8,1,False,2025-09-18T21:54:39.546000+00:00,,qjbv28hWijgh5bVe1P81
MTR-0005,15,2025-02-16T05:00:00+00:00,2025-02,0.009682352941176472,10,1,False,2025-09-18T21:54:54.146000+00:00,,qk6A2hcpTaqWBIJchejg
MTR-0005,15,2025-02-23T01:00:00+00:00,2025-02,0.012788235294117647,13,1,False,2025-09-18T21:55:05.618000+00:00,,qlJiAe1ol8mqjvvqy4FH
MTR-0005,15,2025-02-19T12:00:00+00:00,2025-02,0.007094117647058824,7,1,False,2025-09-18T21:54:59.663000+00:00,,qmzVtnEPXuVVHldoSvXX
MTR-0005,15,2025-02-27T03:00:00+00:00,2025-02,0.007164705882352941,7,1,False,2025-09-18T21:55:12.521000+00:00,,qzPXTg0kNl7NibmXXRVj
MTR-0005,15,2025-02-23T20:00:00+00:00,2025-02,0.008011764705882354,8,1,False,2025-09-18T21:55:06.961000+00:00,,qzREHldTbPWDKopIGpxp
MTR-0005,15,2025-02-02T11:00:00+00:00,2025-02,0.009682352941176472,10,1,False,2025-09-18T21:54:31.380000+00:00,,r69OT2elKpVDzvotDqPZ
MTR-0005,15,2025-02-16T10:00:00+00:00,2025-02,0.012788235294117647,13,1,False,2025-09-18T21:54:54.480000+00:00,,rBMIvNe0D7GwTAlnTisd
MTR-0005,15,2025-02-09T14:00:00+00:00,2025-02,0.012905882352941177,13,1,False,2025-09-18T21:54:43.231000+00:00,,rQMcl4TUPonSf8GEzjCz
MTR-0005,15,2025-02-01T02:00:00+00:00,2025-02,0.007329411764705883,7,1,False,2025-09-18T21:54:29.123000+00:00,,rRQb1R0fEXavVDJ3KgWt
MTR-0005,15,2025-02-08T23:00:00+00:00,2025-02,0.008670588235294117,9,1,False,2025-09-18T21:54:42.118000+00:00,,ra2bsGEin0txDbdyb2ib
MTR-0005,15,2025-02-28T21:00:00+00:00,2025-02,0.007752941176470588,8,1,False,2025-09-18T21:55:15.448000+00:00,,riqdMFjuUqr4VGbt8XS9
MTR-0005,15,2025-02-17T13:00:00+00:00,2025-02,0.0070705882352941184,7,1,False,2025-09-18T21:54:56.386000+00:00,,rkWn0Rx3n8MJ0ykXPkV6
MTR-0005,15,2025-02-23T06:00:00+00:00,2025-02,0.008858823529411764,9,1,False,2025-09-18T21:55:05.954000+00:00,,rlSd4PjjoNcuwpunsmBf
MTR-0005,15,2025-02-01T12:00:00+00:00,2025-02,0.011258823529411766,11,1,False,2025-09-18T21:54:29.811000+00:00,,rsAuvQRkTtORVJYznUAs
MTR-0005,15,2025-02-03T10:00:00+00:00,2025-02,0.008505882352941177,9,1,False,2025-09-18T21:54:32.975000+00:00,,sAeeeyDNf7cuFxzH1oDF
MTR-0005,15,2025-02-03T23:00:00+00:00,2025-02,0.010035294117647059,10,1,False,2025-09-18T21:54:33.858000+00:00,,sBW9vf5rkJluhO7r7WRX
MTR-0005,15,2025-02-02T09:00:00+00:00,2025-02,0.008223529411764706,8,1,False,2025-09-18T21:54:31.236000+00:00,,sH8e3Ckge7ejSMy2GsVp
MTR-0005,15,2025-02-19T18:00:00+00:00,2025-02,0.011611764705882353,12,1,False,2025-09-18T21:55:00.112000+00:00,,sIJiwHIa0pqhQMTcEBm7
MTR-0005,15,2025-02-15T04:00:00+00:00,2025-02,0.00991764705882353,10,1,False,2025-09-18T21:54:52.428000+00:00,,sJVPRKjbhbojo6mdM0Kq
MTR-0005,15,2025-02-04T14:00:00+00:00,2025-02,0.008882352941176471,9,1,False,2025-09-18T21:54:34.867000+00:00,,sOQUYgR1jsV21LeMrauj
MTR-0005,15,2025-02-22T14:00:00+00:00,2025-02,0.0114,11,1,False,2025-09-18T21:55:04.850000+00:00,,sQR2bpMXfAohWndXhKFO
MTR-0005,15,2025-02-16T03:00:00+00:00,2025-02,0.011235294117647059,11,1,False,2025-09-18T21:54:54.017000+00:00,,sVAI5lUtZfPfzuuIptJd
MTR-0005,15,2025-02-16T09:00:00+00:00,2025-02,0.009188235294117646,9,1,False,2025-09-18T21:54:54.416000+00:00,,sWglTzZYCUoA5Ge7L8AI
MTR-0005,15,2025-02-03T17:00:00+00:00,2025-02,0.009682352941176472,10,1,False,2025-09-18T21:54:33.440000+00:00,,sXgKrctD4KY69XWZF44U
MTR-0005,15,2025-02-14T11:00:00+00:00,2025-02,0.012788235294117647,13,1,False,2025-09-18T21:54:51.266000+00:00,,sztH2wrkFtFqA8s7x7j0
MTR-0005,15,2025-02-13T15:00:00+00:00,2025-02,0.009423529411764706,9,1,False,2025-09-18T21:54:49.865000+00:00,,t4nmpayjC4Im6YXJd085
